timestamp,x,y,state
1473943050096208,1458,1346,MOVE
1473943050097284,1481,1387,MOVE
1473943050113002,1505,1427,MOVE
1473943050117349,1519,1447,MOVE
1473943050131124,1532,1466,MOVE
1473943050132175,1547,1485,MOVE
1473943050137394,1560,1504,MOVE
1473943050146645,1575,1522,MOVE
1473943050151689,1589,1541,MOVE
1473943050165057,1621,1578,MOVE
1473943050165057,1621,1578,MOVE
1473943050171552,1639,1597,MOVE
1473943050212119,1690,1651,MOVE
1473943050228776,1743,1701,MOVE
1473943050230846,1777,1733,MOVE
1473943050246281,1795,1746,MOVE
1473943050261955,1832,1775,MOVE
1473943050262936,1870,1804,MOVE
1473943050280331,1931,1845,MOVE
1473943050296807,1970,1873,MOVE
1473943050297833,1991,1887,MOVE
1473943050313408,2032,1911,MOVE
1473943050328974,2052,1921,MOVE
1473943050329972,2073,1932,MOVE
1473943050332021,2093,1942,MOVE
1473943050346690,2132,1963,MOVE
1473943050352923,2152,1972,MOVE
1473943050363336,2172,1980,MOVE
1473943050365458,2190,1987,MOVE
1473943050412821,2273,2020,MOVE
1473943050429593,2331,2038,MOVE
1473943050446123,2370,2051,MOVE
1473943050462734,2431,2067,MOVE
1473943050479326,2469,2075,MOVE
1473943050495962,2528,2084,MOVE
1473943050497045,2564,2091,MOVE
1473943050513772,2615,2096,MOVE
1473943050530264,2648,2095,MOVE
1473943050533421,2662,2095,MOVE
1473943050546641,2686,2093,MOVE
1473943050563171,2706,2091,MOVE
1473943050566226,2714,2088,MOVE
1473943050579736,2730,2085,MOVE
1473943050596029,2737,2083,MOVE
1473943050597111,2744,2081,MOVE
1473943050600247,2750,2080,MOVE
1473943050613619,2759,2078,MOVE
1473943050619998,2762,2076,MOVE
1473943050662682,2766,2078,MOVE
1473943050663710,2766,2078,UP
1473943050663710,2766,2078,DOWN
1473943052224361,2865,2090,MOVE
1473943052224361,2865,2090,MOVE
1473943052262666,2879,2082,MOVE
1473943052282464,2899,2070,MOVE
1473943052297001,2922,2057,MOVE
1473943052297001,2922,2057,MOVE
1473943052314902,2937,2048,MOVE
1473943052330744,2960,2032,MOVE
1473943052330744,2960,2032,MOVE
1473943052331761,2976,2019,MOVE
1473943052347427,2996,2004,MOVE
1473943052349437,3006,1994,MOVE
1473943052364986,3029,1976,MOVE
1473943052369029,3040,1966,MOVE
1473943052381388,3050,1956,MOVE
1473943052382482,3060,1945,MOVE
1473943052398210,3081,1921,MOVE
1473943052403582,3093,1907,MOVE
1473943052414068,3106,1895,MOVE
1473943052416072,3119,1883,MOVE
1473943052424433,3133,1870,MOVE
1473943052463296,3170,1826,MOVE
1473943052479973,3200,1776,MOVE
1473943052496833,3218,1739,MOVE
1473943052513636,3246,1673,MOVE
1473943052530281,3262,1629,MOVE
1473943052531371,3283,1559,MOVE
1473943052548259,3294,1510,MOVE
1473943052563818,3299,1482,MOVE
1473943052564909,3305,1429,MOVE
1473943052581594,3307,1370,MOVE
1473943052583623,3308,1339,MOVE
1473943052598142,3306,1278,MOVE
1473943052613843,3305,1248,MOVE
1473943052614879,3303,1217,MOVE
1473943052618907,3300,1188,MOVE
1473943052631521,3291,1125,MOVE
1473943052637735,3286,1095,MOVE
1473943052648212,3279,1065,MOVE
1473943052651224,3271,1035,MOVE
1473943052679561,3261,1004,MOVE
1473943052697391,3229,908,MOVE
1473943052714159,3189,815,MOVE
1473943052729775,3156,756,MOVE
1473943052730801,3102,673,MOVE
1473943052747705,3059,624,MOVE
1473943052764234,2991,556,MOVE
1473943052781751,2940,513,MOVE
1473943052798617,2862,460,MOVE
1473943052815102,2805,431,MOVE
1473943052818222,2777,418,MOVE
1473943052831756,2714,396,MOVE
1473943052847870,2654,379,MOVE
1473943052851901,2622,372,MOVE
1473943052866243,2559,361,MOVE
1473943052872528,2527,358,MOVE
1473943052913444,2401,361,MOVE
1473943052913444,2401,361,MOVE
1473943052914470,2337,369,MOVE
1473943052947739,2244,390,MOVE
1473943052947739,2244,390,MOVE
1473943052947739,2183,409,MOVE
1473943052980020,2125,433,MOVE
1473943052981092,2040,478,MOVE
1473943052998946,1964,534,MOVE
1473943052998946,1964,534,MOVE
1473943053014608,1917,575,MOVE
1473943053031411,1872,622,MOVE
1473943053033442,1852,647,MOVE
1473943053048030,1811,698,MOVE
1473943053064079,1793,726,MOVE
1473943053066083,1775,754,MOVE
1473943053067120,1759,783,MOVE
1473943053081896,1733,842,MOVE
1473943053086016,1720,873,MOVE
1473943053130909,1681,1003,MOVE
1473943053147681,1670,1068,MOVE
1473943053164324,1661,1168,MOVE
1473943053179957,1663,1232,MOVE
1473943053180945,1677,1328,MOVE
1473943053197820,1692,1389,MOVE
1473943053214758,1722,1480,MOVE
1473943053231459,1749,1541,MOVE
1473943053247812,1764,1570,MOVE
1473943053247812,1795,1627,MOVE
1473943053265190,1830,1680,MOVE
1473943053267180,1848,1705,MOVE
1473943053281712,1887,1754,MOVE
1473943053297920,1908,1778,MOVE
1473943053299005,1928,1801,MOVE
1473943053301244,1948,1824,MOVE
1473943053330288,1970,1846,MOVE
1473943053348044,2041,1912,MOVE
1473943053363723,2116,1973,MOVE
1473943053364746,2166,2007,MOVE
1473943053397885,2244,2049,MOVE
1473943053414632,2294,2071,MOVE
1473943053430143,2366,2096,MOVE
1473943053431113,2415,2111,MOVE
1473943053448831,2483,2127,MOVE
1473943053464619,2528,2132,MOVE
1473943053483187,2591,2134,MOVE
1473943053497817,2636,2134,MOVE
1473943053502956,2655,2133,MOVE
1473943053514553,2692,2128,MOVE
1473943053530990,2730,2123,MOVE
1473943053535340,2748,2119,MOVE
1473943053549838,2780,2111,MOVE
1473943053549838,2780,2111,MOVE
1473943053555059,2794,2109,MOVE
1473943053599650,2833,2096,MOVE
1473943053616449,2867,2083,MOVE
1473943053616449,2895,2068,MOVE
1473943053616449,2895,2068,MOVE
1473943053649764,2911,2059,MOVE
1473943053664395,2928,2051,MOVE
1473943053664395,2928,2051,MOVE
1473943053665488,2937,2047,UP
1473943053682172,2937,2047,DOWN
1473943054347430,2931,2056,MOVE
1473943054347430,2931,2056,MOVE
1473943054348530,2941,2052,MOVE
1473943054380456,2950,2047,MOVE
1473943054380456,2950,2047,MOVE
1473943054381519,2957,2043,MOVE
1473943054397976,2960,2041,MOVE
1473943054399101,2964,2037,MOVE
1473943054400108,2968,2033,MOVE
1473943054414763,2974,2028,MOVE
1473943054419918,2979,2024,MOVE
1473943054431354,2984,2018,MOVE
1473943054433363,2990,2013,MOVE
1473943054448048,3002,2004,MOVE
1473943054453368,3009,1998,MOVE
1473943054497159,3039,1974,MOVE
1473943054516396,3055,1959,MOVE
1473943054530968,3077,1930,MOVE
1473943054547727,3093,1907,MOVE
1473943054564175,3122,1871,MOVE
1473943054565270,3142,1844,MOVE
1473943054598270,3170,1804,MOVE
1473943054599354,3187,1772,MOVE
1473943054601409,3195,1755,MOVE
1473943054615807,3210,1719,MOVE
1473943054632227,3226,1681,MOVE
1473943054634578,3235,1662,MOVE
1473943054648124,3251,1625,MOVE
1473943054654476,3258,1605,MOVE
1473943054664962,3265,1588,MOVE
1473943054668115,3272,1569,MOVE
1473943054697088,3278,1550,MOVE
1473943054713931,3293,1485,MOVE
1473943054730721,3304,1419,MOVE
1473943054747222,3309,1372,MOVE
1473943054763828,3312,1299,MOVE
1473943054764837,3312,1250,MOVE
1473943054797923,3305,1171,MOVE
1473943054797923,3295,1115,MOVE
1473943054814668,3276,1032,MOVE
1473943054832287,3257,976,MOVE
1473943054835398,3247,948,MOVE
1473943054849926,3226,894,MOVE
1473943054865486,3201,841,MOVE
1473943054869504,3185,813,MOVE
1473943054881852,3150,758,MOVE
1473943054889257,3132,732,MOVE
1473943054898725,3114,706,MOVE
1473943054902868,3096,681,MOVE
1473943054948188,3012,590,MOVE
1473943054964892,2943,532,MOVE
1473943054983274,2892,498,MOVE
1473943054997994,2813,455,MOVE
1473943054997994,2813,455,MOVE
1473943055015833,2764,435,MOVE
1473943055031540,2684,414,MOVE
1473943055031540,2684,414,MOVE
1473943055032633,2636,407,MOVE
1473943055048486,2584,405,MOVE
1473943055050496,2558,405,MOVE
1473943055064893,2507,408,MOVE
1473943055083285,2481,411,MOVE
1473943055084331,2429,423,MOVE
1473943055084331,2429,423,MOVE
1473943055098825,2381,438,MOVE
1473943055103131,2356,448,MOVE
1473943055115721,2332,457,MOVE
1473943055117769,2309,467,MOVE
1473943055122941,2286,479,MOVE
1473943055134367,2264,491,MOVE
1473943055137387,2242,504,MOVE
1473943055180997,2155,562,MOVE
1473943055197526,2115,594,MOVE
1473943055214264,2054,647,MOVE
1473943055230761,2020,685,MOVE
1473943055248496,1975,748,MOVE
1473943055264234,1946,792,MOVE
1473943055265251,1911,862,MOVE
1473943055282727,1891,910,MOVE
1473943055284778,1881,933,MOVE
1473943055299172,1865,982,MOVE
1473943055314967,1859,1005,MOVE
1473943055314967,1853,1029,MOVE
1473943055318209,1849,1053,MOVE
1473943055331764,1842,1102,MOVE
1473943055337949,1840,1125,MOVE
1473943055352398,1838,1174,MOVE
1473943055352398,1838,1174,MOVE
1473943055398149,1839,1270,MOVE
1473943055414832,1847,1341,MOVE
1473943055431488,1857,1389,MOVE
1473943055448024,1876,1457,MOVE
1473943055464679,1891,1500,MOVE
1473943055481475,1918,1561,MOVE
1473943055482559,1938,1602,MOVE
1473943055499340,1968,1664,MOVE
1473943055514967,1988,1704,MOVE
1473943055519052,2000,1724,MOVE
1473943055532565,2026,1760,MOVE
1473943055549146,2053,1795,MOVE
1473943055552282,2066,1811,MOVE
1473943055569747,2095,1842,MOVE
1473943055572998,2110,1858,MOVE
1473943055582268,2124,1874,MOVE
1473943055586487,2139,1889,MOVE
1473943055632598,2203,1948,MOVE
1473943055648192,2253,1987,MOVE
1473943055648192,2253,1987,MOVE
1473943055666065,2290,2010,MOVE
1473943055681577,2338,2041,MOVE
1473943055698276,2370,2058,MOVE
1473943055700288,2404,2072,MOVE
1473943055714060,2422,2078,MOVE
1473943055715041,2454,2091,MOVE
1473943055733840,2504,2114,MOVE
1473943055733840,2504,2114,MOVE
1473943055749236,2538,2122,MOVE
1473943055753274,2555,2125,MOVE
1473943055765695,2570,2128,MOVE
1473943055767721,2585,2130,MOVE
1473943055782024,2616,2134,MOVE
1473943055798360,2632,2137,MOVE
1473943055799506,2649,2138,MOVE
1473943055800590,2664,2139,MOVE
1473943055806897,2678,2141,MOVE
1473943055848287,2722,2143,MOVE
1473943055866877,2771,2139,MOVE
1473943055881411,2815,2128,MOVE
1473943055881411,2815,2128,MOVE
1473943055897944,2845,2118,MOVE
1473943055914454,2875,2107,MOVE
1473943055915437,2922,2086,MOVE
1473943055932046,2949,2068,MOVE
1473943055947734,2964,2058,MOVE
1473943055948694,2995,2039,MOVE
1473943055965343,3025,2015,MOVE
1473943055968395,3038,2001,MOVE
1473943055982794,3065,1973,MOVE
1473943055999300,3092,1941,MOVE
1473943056001304,3108,1926,MOVE
1473943056015872,3138,1892,MOVE
1473943056021334,3152,1874,MOVE
1473943056031721,3165,1856,MOVE
1473943056035897,3178,1837,MOVE
1473943056063854,3189,1818,MOVE
1473943056081854,3222,1757,MOVE
1473943056098581,3252,1687,MOVE
1473943056117143,3269,1638,MOVE
1473943056131679,3292,1558,MOVE
1473943056148291,3304,1505,MOVE
1473943056149336,3316,1418,MOVE
1473943056165953,3320,1359,MOVE
1473943056182610,3319,1263,MOVE
1473943056199208,3315,1199,MOVE
1473943056202265,3310,1166,MOVE
1473943056216744,3299,1100,MOVE
1473943056232365,3286,1034,MOVE
1473943056236557,3277,1001,MOVE
1473943056248998,3254,936,MOVE
1473943056256412,3242,903,MOVE
1473943056265849,3230,872,MOVE
1473943056269960,3216,841,MOVE
1473943056297955,3200,810,MOVE
1473943056315570,3144,724,MOVE
1473943056315570,3083,647,MOVE
1473943056350586,3034,600,MOVE
1473943056365101,2960,543,MOVE
1473943056365101,2960,543,MOVE
1473943056382715,2906,512,MOVE
1473943056398530,2827,481,MOVE
1473943056399578,2774,468,MOVE
1473943056417450,2691,457,MOVE
1473943056417450,2691,457,MOVE
1473943056432491,2639,454,MOVE
1473943056449524,2612,455,MOVE
1473943056450557,2557,460,MOVE
1473943056466599,2503,469,MOVE
1473943056471578,2477,474,MOVE
1473943056483111,2450,481,MOVE
1473943056484618,2425,488,MOVE
1473943056514183,2401,497,MOVE
1473943056531997,2328,528,MOVE
1473943056548542,2263,567,MOVE
1473943056565468,2222,596,MOVE
1473943056582034,2162,644,MOVE
1473943056598083,2126,679,MOVE
1473943056599359,2075,737,MOVE
1473943056615776,2043,780,MOVE
1473943056631341,2029,801,MOVE
1473943056632399,2006,848,MOVE
1473943056648816,1984,895,MOVE
1473943056651841,1974,920,MOVE
1473943056666013,1957,968,MOVE
1473943056681454,1950,993,MOVE
1473943056682512,1943,1018,MOVE
1473943056685627,1937,1043,MOVE
1473943056699182,1928,1091,MOVE
1473943056705545,1924,1116,MOVE
1473943056715998,1921,1141,MOVE
1473943056719074,1919,1167,MOVE
1473943056747478,1918,1191,MOVE
1473943056764548,1919,1268,MOVE
1473943056781651,1929,1345,MOVE
1473943056797729,1941,1396,MOVE
1473943056814801,1964,1468,MOVE
1473943056831491,1979,1513,MOVE
1473943056832493,2007,1580,MOVE
1473943056849442,2031,1623,MOVE
1473943056867043,2071,1686,MOVE
1473943056882627,2101,1727,MOVE
1473943056899187,2116,1747,MOVE
1473943056900226,2147,1786,MOVE
1473943056915640,2164,1804,MOVE
1473943056916728,2180,1822,MOVE
1473943056920757,2196,1838,MOVE
1473943056933067,2230,1872,MOVE
1473943056940508,2248,1889,MOVE
1473943056981971,2321,1950,MOVE
1473943056981971,2321,1950,MOVE
1473943056999782,2353,1980,MOVE
1473943057015303,2406,2015,MOVE
1473943057031756,2441,2038,MOVE
1473943057048795,2474,2057,MOVE
1473943057067270,2530,2081,MOVE
1473943057081890,2581,2098,MOVE
1473943057081890,2581,2098,MOVE
1473943057082978,2616,2107,MOVE
1473943057100571,2665,2117,MOVE
1473943057116088,2692,2121,MOVE
1473943057121379,2706,2123,MOVE
1473943057133927,2721,2125,MOVE
1473943057134959,2737,2127,MOVE
1473943057149409,2769,2130,MOVE
1473943057154544,2784,2130,MOVE
1473943057165989,2798,2129,MOVE
1473943057168025,2812,2127,MOVE
1473943057174312,2827,2126,MOVE
1473943057215175,2871,2117,MOVE
1473943057231693,2913,2107,MOVE
1473943057248462,2938,2097,MOVE
1473943057264949,2976,2085,MOVE
1473943057281482,3003,2074,MOVE
1473943057282495,3042,2058,MOVE
1473943057299152,3063,2047,MOVE
1473943057314739,3074,2042,MOVE
1473943057315745,3096,2028,MOVE
1473943057333339,3119,2014,MOVE
1473943057335415,3130,2008,MOVE
1473943057350140,3152,1994,MOVE
1473943057355154,3161,1986,MOVE
1473943057366524,3170,1978,MOVE
1473943057369777,3177,1971,MOVE
1473943057383369,3190,1954,MOVE
1473943057389844,3195,1947,MOVE
1473943057431602,3203,1933,UP
1473943057431602,3203,1933,DOWN
1473943059166141,3531,1959,MOVE
1473943059170403,3531,1957,MOVE
1473943059182877,3530,1951,MOVE
1473943059183910,3529,1945,MOVE
1473943059190241,3528,1936,MOVE
1473943059199770,3527,1925,MOVE
1473943059205097,3525,1914,MOVE
1473943059249477,3516,1848,MOVE
1473943059265987,3509,1807,MOVE
1473943059282339,3500,1739,MOVE
1473943059283366,3494,1689,MOVE
1473943059316504,3486,1606,MOVE
1473943059332434,3481,1543,MOVE
1473943059334417,3476,1440,MOVE
1473943059350214,3474,1370,MOVE
1473943059352429,3473,1336,MOVE
1473943059366870,3471,1267,MOVE
1473943059383410,3470,1233,MOVE
1473943059383410,3468,1198,MOVE
1473943059386432,3468,1164,MOVE
1473943059402860,3464,1094,MOVE
1473943059406194,3462,1059,MOVE
1473943059418574,3460,1024,MOVE
1473943059419578,3458,989,MOVE
1473943059448980,3455,955,MOVE
1473943059466477,3450,858,MOVE
1473943059483029,3449,775,MOVE
1473943059499844,3446,727,MOVE
1473943059516792,3440,656,MOVE
1473943059532498,3436,610,MOVE
1473943059533438,3431,551,MOVE
1473943059551130,3430,519,MOVE
1473943059567524,3430,483,MOVE
1473943059584038,3430,464,MOVE
1473943059587011,3429,455,MOVE
1473943059600693,3428,440,MOVE
1473943059617291,3427,425,MOVE
1473943059620457,3426,421,MOVE
1473943059634724,3425,416,MOVE
1473943059639935,3423,417,MOVE
1473943059650476,3419,417,MOVE
1473943059654665,3415,415,MOVE
1473943059681757,3411,417,MOVE
1473943059700380,3395,421,MOVE
1473943059717015,3377,423,MOVE
1473943059733839,3363,425,MOVE
1473943059733839,3340,433,MOVE
1473943059767207,3319,438,MOVE
1473943059782894,3283,446,MOVE
1473943059782894,3283,446,MOVE
1473943059783902,3255,451,MOVE
1473943059801413,3210,458,MOVE
1473943059817029,3175,462,MOVE
1473943059821126,3156,463,MOVE
1473943059849989,3120,468,MOVE
1473943059849989,3120,468,MOVE
1473943059851087,3080,473,MOVE
1473943059855486,3058,475,MOVE
1473943059868808,3015,477,MOVE
1473943059875010,2992,479,MOVE
1473943059916673,2919,484,MOVE
1473943059935439,2842,490,MOVE
1473943059950043,2763,498,MOVE
1473943059950043,2763,498,MOVE
1473943059966736,2704,504,MOVE
1473943059982748,2650,510,MOVE
1473943059999478,2565,520,MOVE
1473943060000468,2509,526,MOVE
1473943060016961,2480,529,MOVE
1473943060017973,2424,535,MOVE
1473943060033795,2365,540,MOVE
1473943060035800,2335,542,MOVE
1473943060053396,2278,547,MOVE
1473943060066719,2248,550,MOVE
1473943060067719,2219,551,MOVE
1473943060069776,2190,553,MOVE
1473943060084311,2133,557,MOVE
1473943060089578,2104,558,MOVE
1473943060100902,2075,559,MOVE
1473943060102892,2045,559,MOVE
1473943060109275,2016,560,MOVE
1473943060149827,1933,557,MOVE
1473943060166516,1854,552,MOVE
1473943060183253,1805,550,MOVE
1473943060199796,1739,541,MOVE
1473943060216484,1697,534,MOVE
1473943060233065,1645,526,MOVE
1473943060234069,1619,521,MOVE
1473943060250597,1592,517,MOVE
1473943060267284,1582,515,MOVE
1473943060283637,1579,516,MOVE
1473943060284709,1574,516,MOVE
1473943060300017,1571,518,MOVE
1473943060301056,1570,520,MOVE
1473943060304167,1569,522,MOVE
1473943060318790,1567,530,MOVE
1473943060324011,1568,535,MOVE
1473943060367038,1573,558,MOVE
1473943060383574,1585,590,MOVE
1473943060399838,1595,627,MOVE
1473943060417645,1600,655,MOVE
1473943060433565,1607,701,MOVE
1473943060451358,1613,735,MOVE
1473943060467151,1624,791,MOVE
1473943060468194,1631,831,MOVE
1473943060485864,1640,894,MOVE
1473943060485864,1640,894,MOVE
1473943060501571,1643,937,MOVE
1473943060518246,1645,959,MOVE
1473943060519311,1647,1004,MOVE
1473943060534844,1652,1048,MOVE
1473943060537848,1656,1071,MOVE
1473943060551886,1659,1095,MOVE
1473943060552909,1663,1120,MOVE
1473943060557928,1668,1142,MOVE
1473943060599754,1681,1211,MOVE
1473943060616354,1689,1277,MOVE
1473943060634146,1693,1318,MOVE
1473943060652852,1698,1380,MOVE
1473943060667478,1703,1444,MOVE
1473943060667478,1703,1444,MOVE
1473943060683888,1706,1486,MOVE
1473943060684884,1710,1526,MOVE
1473943060700428,1711,1546,MOVE
1473943060701445,1714,1584,MOVE
1473943060718976,1716,1619,MOVE
1473943060719983,1717,1637,MOVE
1473943060734572,1719,1671,MOVE
